label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
2,0.0,0.0,-0.0536015927791595,-0.0474299192428588,-0.1046974658966064,-0.1154204607009887,-0.1507599055767059,-0.1580817103385925,-0.191817969083786,-0.1830806136131286,-0.0558061599731445,-0.2649718523025512,-0.0800701379776001,-0.3840264678001404,-0.0966981053352356,-0.4603977799415588,-0.1103369295597076,-0.5270367860794067,-0.0172497034072875,-0.2730467617511749,-0.0141348242759704,-0.4037989675998688,-0.0103385746479034,-0.4904358386993408,-0.0066569745540618,-0.5691616237163544,0.0182911753654479,-0.2551913261413574,0.0329155623912811,-0.3726050853729248,0.043434202671051,-0.4527596831321716,0.0510399937629699,-0.5283044278621674,0.0514781177043914,-0.2183812260627746,0.082969456911087,-0.3025828301906585,0.1063779890537262,-0.3593467175960541,0.1251552402973175,-0.4145277142524719
2,0.0,0.0,-0.0522570013999938,-0.0490575432777404,-0.1052618324756622,-0.1186122894287109,-0.1518927216529846,-0.1620292067527771,-0.1932385265827179,-0.1846504211425781,-0.061020940542221,-0.2633596062660217,-0.0821501314640045,-0.3845203518867492,-0.0968542695045471,-0.4608913660049438,-0.1094965040683746,-0.527794599533081,-0.0215255916118621,-0.270957201719284,-0.0166580080986022,-0.3994230628013611,-0.0120213627815246,-0.4851482808589935,-0.0085801184177398,-0.5632590055465698,0.0151626467704772,-0.2530259788036346,0.0304489433765411,-0.369597315788269,0.0414036810398101,-0.4467451572418213,0.0490998923778533,-0.5187049806118011,0.0482170283794403,-0.2155385017395019,0.0799327790737152,-0.2969800531864166,0.1032394766807556,-0.3530352413654327,0.1217219531536102,-0.4067842066287994
2,0.0,0.0,-0.0523530542850494,-0.0471236705780029,-0.1053881049156189,-0.1161495447158813,-0.1513733714818954,-0.159187912940979,-0.1918124407529831,-0.1816828250885009,-0.0601264238357543,-0.2623248398303985,-0.0826393365859985,-0.380330890417099,-0.0973297655582428,-0.4545595645904541,-0.1095114350318908,-0.5198264122009277,-0.0208538174629211,-0.2694163024425506,-0.0168970227241516,-0.3962992131710052,-0.0115108788013458,-0.4810034334659576,-0.0067143440246582,-0.5578462481498718,0.0153570771217346,-0.2507614195346832,0.0302641689777374,-0.3642787337303161,0.0418789982795715,-0.4388017654418945,0.0502021312713623,-0.50809645652771,0.0483247935771942,-0.213511049747467,0.0787855088710784,-0.29566490650177,0.1020501255989074,-0.3507932424545288,0.1207309365272522,-0.4037516713142395
2,0.0,0.0,-0.0524873733520507,-0.0479204058647155,-0.1052897572517395,-0.1163969039916992,-0.1518606841564178,-0.1594383120536804,-0.1922357976436615,-0.1816606521606445,-0.0616860091686248,-0.2614141702651977,-0.0841748118400573,-0.3791488111019134,-0.0986546874046325,-0.4541670680046081,-0.1104775965213775,-0.5195797085762024,-0.0228340327739715,-0.2685589790344238,-0.0182776153087615,-0.3936785459518432,-0.0124309957027435,-0.4778868854045868,-0.0074877738952636,-0.5538643002510071,0.0130414068698883,-0.2507381439208984,0.0278129279613494,-0.3647717833518982,0.0388900935649871,-0.4398835897445678,0.0467886924743652,-0.509802520275116,0.0459236204624176,-0.2143426537513733,0.0767907500267028,-0.2951811254024505,0.0995761156082153,-0.350419819355011,0.1179826259613037,-0.4039507508277893
2,0.0,0.0,-0.053106665611267,-0.0463645458221435,-0.1036406457424163,-0.1114339232444763,-0.1490025520324707,-0.1552240848541259,-0.1895102560520172,-0.1791770458221435,-0.0629619359970092,-0.2556654810905456,-0.0827886164188385,-0.373116672039032,-0.097025841474533,-0.4472219049930572,-0.1094067990779876,-0.5120578706264496,-0.0245658159255981,-0.264877587556839,-0.0233789086341857,-0.3922806978225708,-0.0219078063964843,-0.4780739545822143,-0.0207659900188446,-0.5552430152893066,0.011606216430664,-0.2475201487541198,0.0265022814273834,-0.3617649376392364,0.0365963578224182,-0.4374333620071411,0.0434559285640716,-0.506767213344574,0.0447874963283538,-0.2100081443786621,0.0753022134304046,-0.2899104356765747,0.0969802439212799,-0.3447710275650024,0.1141857206821441,-0.3973389267921448
2,0.0,0.0,-0.0528364777565002,-0.0464434027671813,-0.103234052658081,-0.1120256185531616,-0.1491890251636505,-0.1567283272743225,-0.1900229454040527,-0.1809428930282592,-0.0624395608901977,-0.25495445728302,-0.0830749869346618,-0.3723059594631195,-0.0973684787750244,-0.446582019329071,-0.1095730364322662,-0.5116755366325378,-0.0239008367061615,-0.2633744478225708,-0.0234083831310272,-0.3893104493618011,-0.0224244892597198,-0.4743198901414871,-0.0215897262096405,-0.550622284412384,0.0123271048069,-0.2453327775001526,0.0274923145771026,-0.3565460741519928,0.0371671915054321,-0.4318500161170959,0.0437316298484802,-0.5014035105705261,0.045262187719345,-0.2077157497406005,0.0743336677551269,-0.2872512340545654,0.0947190225124359,-0.3423367738723755,0.1107803881168365,-0.3956998586654663
2,0.0,0.0,-0.0535393953323364,-0.046802818775177,-0.103577047586441,-0.1131683588027954,-0.1485524177551269,-0.1579023003578186,-0.1889256238937378,-0.1819695234298706,-0.0604028403759002,-0.2566921710968017,-0.0827824771404266,-0.3735764324665069,-0.097849041223526,-0.4458909332752228,-0.1107496321201324,-0.5099808275699615,-0.0227223932743072,-0.2640293836593628,-0.0245404243469238,-0.3899056017398834,-0.0244323015213012,-0.4738114476203918,-0.0241652429103851,-0.5513448417186737,0.0123709738254547,-0.2456156313419342,0.0274755954742431,-0.3571503162384033,0.0390410125255584,-0.4318987131118774,0.0468557775020599,-0.5020540058612823,0.0438756346702575,-0.2082928419113159,0.072780817747116,-0.2882443070411682,0.0940040647983551,-0.3418876528739929,0.1106259226799011,-0.3947665989398956
2,0.0,0.0,-0.0531760156154632,-0.041543424129486,-0.104288637638092,-0.1070668697357177,-0.1487766504287719,-0.1516144275665283,-0.1891763061285019,-0.1750674843788147,-0.0632979869842529,-0.2526191473007202,-0.0855123996734619,-0.3698435425758362,-0.1019870936870575,-0.4437915235757828,-0.1159282028675079,-0.5075504183769226,-0.0261840522289276,-0.2607961893081665,-0.0283088386058807,-0.3870002627372741,-0.0275935232639312,-0.4716019034385681,-0.0265018641948699,-0.5478315055370331,0.0092474520206451,-0.2437205016613006,0.0205804407596588,-0.3568606376647949,0.0296923220157623,-0.4331395030021667,0.0357660353183746,-0.5042255222797394,0.0421461462974548,-0.2077763378620147,0.072136104106903,-0.2881974577903747,0.093794971704483,-0.3435508906841278,0.1107635796070098,-0.3977746963500976
2,0.0,0.0,-0.0530002117156982,-0.0420334339141845,-0.1051209867000579,-0.1060057878494262,-0.1509246975183487,-0.1488244533538818,-0.1917940825223922,-0.1708723902702331,-0.0653482377529144,-0.2524841725826263,-0.0886457562446594,-0.3692651391029358,-0.1049729883670806,-0.4430638700723648,-0.1188618540763855,-0.5068752765655518,-0.0281620621681213,-0.2622684240341186,-0.0308858752250671,-0.3867702484130859,-0.0302565693855285,-0.4720920622348785,-0.0293010771274566,-0.5493293404579163,0.0070781111717224,-0.2456582188606262,0.0189721584320068,-0.3576037883758545,0.0281817018985748,-0.4339824914932251,0.0345608294010162,-0.5060981512069702,0.0396932661533355,-0.2087303102016449,0.0702591836452484,-0.2836331725120544,0.0919121205806732,-0.3368106484413147,0.1090182065963745,-0.3901261687278747
2,0.0,0.0,-0.053333967924118,-0.0419460535049438,-0.1051889657974243,-0.1048617362976074,-0.1508825123310089,-0.1467865109443664,-0.1916719079017639,-0.1696823835372924,-0.0648932158946991,-0.2529126107692718,-0.0888541638851165,-0.3689333200454712,-0.105328768491745,-0.4424678832292557,-0.1193184107542038,-0.5065987706184387,-0.0277633965015411,-0.2631813287734985,-0.0311883687973022,-0.3874311447143554,-0.0309218764305114,-0.4727386087179184,-0.0301559567451477,-0.5500712692737579,0.0072614252567291,-0.2459304332733154,0.0191079974174499,-0.3559315800666809,0.0285225808620452,-0.4321707487106323,0.0352237522602081,-0.5044535398483276,0.03971928358078,-0.2076739370822906,0.0716698467731475,-0.2813204228878021,0.0952389538288116,-0.3330180943012237,0.1142662465572357,-0.3850798606872558
2,0.0,0.0,-0.0538851022720336,-0.0390128493309021,-0.1060793697834014,-0.0996263027191162,-0.1510211676359176,-0.13809335231781,-0.1917041093111038,-0.1576929092407226,-0.0635744929313659,-0.2462222278118133,-0.0864026844501495,-0.3607321977615356,-0.1023921370506286,-0.4350748807191849,-0.1166235953569412,-0.4998385906219482,-0.0270474553108215,-0.2576488554477691,-0.0295181274414062,-0.3812639713287353,-0.0289969146251678,-0.4660959243774414,-0.0279588401317596,-0.5418268740177155,0.0078051388263702,-0.2419271767139434,0.0183421671390533,-0.3510176539421081,0.0257013738155365,-0.4272336363792419,0.030990183353424,-0.4986745715141296,0.0409467816352844,-0.2039928138256073,0.0740693509578704,-0.2745269536972046,0.0985177755355835,-0.3234069943428039,0.1184822916984558,-0.3715237081050873
2,0.0,0.0,-0.0533126890659332,-0.0387966632843017,-0.1046794801950454,-0.0985656976699829,-0.1492218971252441,-0.1374130249023437,-0.1902065426111221,-0.1568407416343689,-0.0632601976394653,-0.2436231076717376,-0.0850983560085296,-0.3588858246803283,-0.1008343696594238,-0.4330751746892929,-0.1148988008499145,-0.4976540207862854,-0.0264790058135986,-0.2538133263587951,-0.0286386609077453,-0.3785938024520874,-0.0281333625316619,-0.4635199457406997,-0.0272164940834045,-0.5393588244915009,0.0084917247295379,-0.2372066974639892,0.019555777311325,-0.3475827872753143,0.0272215008735656,-0.423961877822876,0.0326504707336425,-0.4950363934040069,0.041552186012268,-0.1985251605510711,0.0748313665390014,-0.2697252631187439,0.0996395945549011,-0.3176968097686767,0.1199352145195007,-0.3641227483749389
2,0.0,0.0,-0.0522217452526092,-0.0426146984100341,-0.1040082275867462,-0.1066178083419799,-0.1480075567960739,-0.1458904147148132,-0.1877994239330291,-0.1645748615264892,-0.0624626278877258,-0.2491832077503204,-0.0838032960891723,-0.3638921976089477,-0.0994203686714172,-0.4364394545555115,-0.1134966909885406,-0.4987879395484924,-0.0250812172889709,-0.2585985362529754,-0.0259841382503509,-0.3828940987586975,-0.025970458984375,-0.4659612029790878,-0.0261449813842773,-0.5395631492137909,0.0104517042636871,-0.2416318953037262,0.0227167308330535,-0.3524845242500305,0.0306268334388732,-0.4282864332199096,0.0360276699066162,-0.4981620907783508,0.04368656873703,-0.2027979493141174,0.0776145756244659,-0.2756302058696747,0.1029404401779174,-0.3246223330497741,0.1235610246658325,-0.3713637590408325
2,0.0,0.0,-0.0533100962638855,-0.0385151505470275,-0.1048991382122039,-0.1030542254447937,-0.1493028700351715,-0.1427962183952331,-0.1891295313835144,-0.1581982374191284,-0.0596430003643035,-0.2412307560443878,-0.0799985527992248,-0.352750301361084,-0.0950152724981308,-0.4246692657470703,-0.1088323593139648,-0.4855581223964691,-0.0211112201213836,-0.2523756027221679,-0.0203907191753387,-0.3744354844093323,-0.0245360434055328,-0.4552468508481979,-0.0294976830482482,-0.527312308549881,0.0142199397087097,-0.235878974199295,0.0292106866836547,-0.3449022471904754,0.0360691249370574,-0.420640230178833,0.0393103659152984,-0.4901986420154571,0.0451356768608093,-0.1956110298633575,0.078798621892929,-0.2672722339630127,0.1017190814018249,-0.3182287812232971,0.1196752786636352,-0.3667985200881958
2,0.0,0.0,-0.0539581477642059,-0.0384408235549926,-0.1078080236911773,-0.1032306551933288,-0.1526159793138504,-0.1454880833625793,-0.1922356188297271,-0.1653317213058471,-0.061557114124298,-0.2486922740936279,-0.0822829604148864,-0.3647647500038147,-0.0987347811460495,-0.4364187121391296,-0.1139175295829773,-0.4966160356998443,-0.0245389938354492,-0.2571732997894287,-0.0234923362731933,-0.3846293091773987,-0.0243787467479705,-0.4701340645551681,-0.0244622826576232,-0.542988657951355,0.0099307894706726,-0.2386843264102935,0.0215203464031219,-0.351590484380722,0.028502345085144,-0.4278723001480102,0.0343218445777893,-0.4963599145412445,0.0413370132446289,-0.1973457336425781,0.0746655762195587,-0.2669912874698639,0.0985714793205261,-0.3182567954063415,0.1189222037792205,-0.3666867613792419
2,0.0,0.0,-0.0562000125646591,-0.0414897203445434,-0.1101937592029571,-0.1091179847717285,-0.1569110602140426,-0.1516898274421692,-0.1976732164621353,-0.1730672121047973,-0.0654278099536895,-0.2508070468902588,-0.0901151895523071,-0.367812842130661,-0.1054622828960418,-0.4443994760513305,-0.1179565042257309,-0.5074460804462433,-0.0268810391426086,-0.2602727115154266,-0.028208702802658,-0.3874032199382782,-0.0316311120986938,-0.4712602496147156,-0.0361262261867523,-0.5445739328861237,0.0087657868862152,-0.242315411567688,0.0208624899387359,-0.3594697713851928,0.0291415452957153,-0.4396864771842956,0.0349400043487548,-0.5133460164070129,0.0406067967414855,-0.1999880671501159,0.0758383870124816,-0.2726706266403198,0.1010807752609252,-0.3228799402713775,0.1216011047363281,-0.3712007999420166
2,0.0,0.0,-0.0611857026815414,-0.041899561882019,-0.1189747154712677,-0.1099333763122558,-0.1686178147792816,-0.154212474822998,-0.2116716355085373,-0.1796578764915466,-0.0740329027175903,-0.2596096694469452,-0.1020994037389755,-0.3801890909671783,-0.1211210414767265,-0.456805557012558,-0.1360813826322555,-0.5229855179786682,-0.0329138934612274,-0.2692979574203491,-0.0337405204772949,-0.4022012948989868,-0.0372986197471618,-0.4906690716743469,-0.0405635684728622,-0.569100022315979,0.0047880709171295,-0.2486182749271392,0.0202459543943405,-0.3726081252098083,0.0293940156698226,-0.4540787935256958,0.036211147904396,-0.5298158526420593,0.038515493273735,-0.2035518586635589,0.0750562101602554,-0.2812328040599823,0.1002150624990463,-0.3364803791046142,0.1203511804342269,-0.3906660377979278
2,0.0,0.0,-0.0633727610111236,-0.0518005490303039,-0.122809387743473,-0.1259849071502685,-0.175760269165039,-0.1694216132164001,-0.2206540256738662,-0.1877331733703613,-0.0772275179624557,-0.2721244692802429,-0.1049840226769447,-0.3958849906921386,-0.1246741265058517,-0.4747992306947708,-0.1410643011331558,-0.5418615937232971,-0.0355417281389236,-0.2792690396308899,-0.0344958305358886,-0.4139093160629272,-0.0397710651159286,-0.5036884844303131,-0.0455445945262908,-0.5807491540908813,0.0027630627155303,-0.2566613256931305,0.0207625031471252,-0.3806643784046173,0.02620629966259,-0.4638594388961792,0.0287202447652816,-0.539589911699295,0.0362007766962051,-0.2102888524532318,0.071461334824562,-0.2878659963607788,0.0940946787595748,-0.3460508584976196,0.1125638931989669,-0.4023312926292419
2,0.0,0.0,-0.0635015815496444,-0.0502019524574279,-0.1214807033538818,-0.1217508316040039,-0.1724515259265899,-0.1682334542274475,-0.2170450687408447,-0.1913127601146698,-0.0774739235639572,-0.2740742564201355,-0.1074966341257095,-0.4024736285209656,-0.1273798868060112,-0.4833736419677734,-0.1427736207842826,-0.5533220767974854,-0.0367896109819412,-0.281135082244873,-0.037576600909233,-0.4166977107524872,-0.036676675081253,-0.5086084008216858,-0.0345268994569778,-0.5879824161529541,0.000775322318077,-0.2578191459178924,0.0185309201478958,-0.3831944167613983,0.0289870649576187,-0.4652222543954849,0.0371652692556381,-0.539877325296402,0.034211054444313,-0.2112913131713867,0.0711371153593063,-0.2891313433647156,0.0955281406641006,-0.3466170728206634,0.115424707531929,-0.4030990600585937
2,0.0,0.0,-0.060834065079689,-0.0445520281791687,-0.1178094297647476,-0.1122986674308776,-0.1642721146345138,-0.1588153839111328,-0.203319177031517,-0.1805095374584198,-0.07564577460289,-0.2728384137153625,-0.1020456627011299,-0.3977857232093811,-0.1184656098484993,-0.4772279262542724,-0.1308444514870643,-0.5461889505386353,-0.034782126545906,-0.2805284559726715,-0.035315990447998,-0.4143643975257873,-0.033713549375534,-0.5079617202281952,-0.0313735604286193,-0.5886819064617157,0.0034739524126052,-0.2584342956542969,0.016355350613594,-0.3801881074905395,0.0243514329195022,-0.4618026465177536,0.0306055843830108,-0.5353402197360992,0.0382945388555526,-0.2117630243301391,0.0759280323982238,-0.2888935506343841,0.1003757417201995,-0.3452949523925781,0.1203389465808868,-0.3997233510017395
2,0.0,0.0,-0.0606909841299057,-0.0468350052833557,-0.1192851886153221,-0.1226184368133544,-0.1689203828573227,-0.1725958883762359,-0.2124172002077102,-0.1912471354007721,-0.0742493420839309,-0.2832518517971039,-0.1002167537808418,-0.4077337980270386,-0.1170562133193016,-0.486930787563324,-0.1293963193893432,-0.5546140968799591,-0.0325050950050354,-0.2884854674339294,-0.0327255576848983,-0.42459537088871,-0.0331329107284545,-0.5190072357654572,-0.0320692360401153,-0.6001730561256409,0.0071370005607604,-0.2626159489154815,0.0193675011396408,-0.3856044113636017,0.0251708626747131,-0.4682818502187729,0.0297789573669433,-0.5427018702030182,0.0430868417024612,-0.2119352221488952,0.0780582427978515,-0.2911105453968048,0.1009857058525085,-0.3495146334171295,0.1197722852230072,-0.4056507349014282
2,0.0,0.0,-0.0638774186372757,-0.052117645740509,-0.1213392242789268,-0.1243216395378112,-0.1686205938458442,-0.1734366416931152,-0.2086793780326843,-0.2011502981185913,-0.0764150395989418,-0.2821364104747772,-0.1026252806186676,-0.4103544652462005,-0.1198118031024932,-0.4911253899335861,-0.1330884248018264,-0.5604758858680725,-0.0345858633518219,-0.2882225215435028,-0.0361496955156326,-0.4273975938558578,-0.0356442779302597,-0.5216045081615448,-0.0337978899478912,-0.6019342839717865,0.005643218755722,-0.26301109790802,0.0173736959695816,-0.3868191540241241,0.0261131972074508,-0.4691327810287475,0.0337041616439819,-0.5428139567375183,0.0430560410022735,-0.2140569388866424,0.0770306289196014,-0.2980654537677765,0.1015775203704834,-0.3552821576595306,0.1226170361042022,-0.4089737832546234
2,0.0,0.0,-0.0627081841230392,-0.0497153997421264,-0.1198452040553093,-0.1212093234062194,-0.1666980683803558,-0.1689338982105255,-0.207016259431839,-0.195839524269104,-0.0734094828367233,-0.281093418598175,-0.0991401821374893,-0.4101596623659134,-0.11612269282341,-0.4923174232244491,-0.1292168125510215,-0.5626151859760284,-0.0325776189565658,-0.2868959605693817,-0.0325465202331543,-0.427527904510498,-0.0301036089658737,-0.5228257775306702,-0.0264935493469238,-0.60293048620224,0.0066240429878234,-0.2611096501350403,0.0199397504329681,-0.3867038786411285,0.0322055518627166,-0.4692057967185974,0.0429900884628295,-0.5425588190555573,0.0433675348758697,-0.2107103168964386,0.0798858404159545,-0.2956708669662475,0.1063224077224731,-0.3519784212112427,0.1287223100662231,-0.4038934409618377
2,0.0,0.0,-0.062029093503952,-0.0505555868148803,-0.1183438152074813,-0.1205368638038635,-0.1654070913791656,-0.1731683611869812,-0.2071551531553268,-0.2033551037311554,-0.069252923130989,-0.2802710831165313,-0.0930054560303688,-0.4097688794136047,-0.1096542552113533,-0.4933556467294693,-0.1224680617451667,-0.5670987069606781,-0.027132824063301,-0.2894595861434936,-0.0223820805549621,-0.4280017763376236,-0.0175960958003997,-0.5209145247936249,-0.0115970969200134,-0.5990479588508606,0.011330708861351,-0.2647258639335632,0.0328502357006073,-0.3825553655624389,0.0475244224071502,-0.4615816473960876,0.0598288774490356,-0.5316032767295837,0.0461591482162475,-0.2141883671283722,0.0845027863979339,-0.2914355099201202,0.1115499436855316,-0.3448450863361358,0.135023683309555,-0.3953385651111603
